anime_id,title,type,score,scored_by,status,episodes,start_date,end_date,source,members,favorites,episode_duration,total_duration,rating,sfw,approved,created_at,updated_at,start_year,start_season,real_start_date,real_end_date,broadcast_day,broadcast_time,genres,themes,demographics,studios,producers,licensors,synopsis,background,main_picture,url,trailer_url,title_english,title_japanese,title_synonyms
5258,Hajime no Ippo: New Challenger,tv,8.66,158388,finished_airing,26,2009-01-07,2009-07-01,manga,271071,1730,0 days 00:23:00,0 days 09:58:00,pg_13,TRUE,TRUE,2008-09-15 13:49:59+00:00,2023-01-09 14:58:19+00:00,2009,winter,2009-01-07,2009-07-01,wednesday,01:29:00,['Sports'],['Combat Sports'],['Shounen'],['Madhouse'],"['VAP', 'Kodansha', 'Nippon Television Network']",[],"Japanese Featherweight Champion Ippo Makunouchi has successfully defended and retained his title. Meanwhile, his rival, Ichirou Miyata, has resurfaced in Japan, aiming for his own Featherweight belt in the Oriental Pacific Boxing Federation. When the rest of the world comes knocking, however, will Japan's best fighters rise to the challenge and achieve glory at the top? Or will the small island nation be crushed under the weight of greater entities? This time, champions will become challengers issuing a call to the rest of the world and ready to show off their fighting spirit!

[Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/8/56617l.jpg,https://myanimelist.net/anime/5258/Hajime_no_Ippo__New_Challenger,,Fighting Spirit: New Challenger,はじめの一歩 新シリーズ,"['Hajime no Ippo New Series', 'Hajime no Ippo Season II', 'Hajime no Ippo 2']"
269,Bleach,tv,7.92,1081304,finished_airing,366,2004-10-05,2012-03-27,manga,1878216,69927,0 days 00:24:00,6 days 02:24:00,pg_13,TRUE,TRUE,2005-11-13 16:20:41+00:00,2023-02-16 15:19:59+00:00,2004,fall,2004-10-05,2012-03-27,tuesday,18:00:00,"['Action', 'Adventure', 'Fantasy']",[],['Shounen'],['Pierrot'],"['TV Tokyo', 'Aniplex', 'Dentsu', 'TV Tokyo Music', 'Studio Kelmadick', 'Shueisha']",['VIZ Media'],"Ichigo Kurosaki is an ordinary high schooler—until his family is attacked by a Hollow, a corrupt spirit that seeks to devour human souls. It is then that he meets a Soul Reaper named Rukia Kuchiki, who gets injured while protecting Ichigo's family from the assailant. To save his family, Ichigo accepts Rukia's offer of taking her powers and becomes a Soul Reaper as a result.

However, as Rukia is unable to regain her powers, Ichigo is given the daunting task of hunting down the Hollows that plague their town. However, he is not alone in his fight, as he is later joined by his friends—classmates Orihime Inoue, Yasutora Sado, and Uryuu Ishida—who each have their own unique abilities. As Ichigo and his comrades get used to their new duties and support each other on and off the battlefield, the young Soul Reaper soon learns that the Hollows are not the only real threat to the human world.

[Written by MAL Rewrite]","Bleach adapts the first 54 volumes of Tite Kubo's manga series of the same name. In addition, 4 anime-original arcs were broadcast in-between and during the adaptations of original arcs of the manga.",https://cdn.myanimelist.net/images/anime/3/40451l.jpg,https://myanimelist.net/anime/269/Bleach,https://www.youtube.com/watch?v=0yk5H6vvfG4,Bleach,BLEACH - ブリーチ -,[]
31964,Boku no Hero Academia,tv,7.89,1995309,finished_airing,13,2016-04-03,2016-06-26,manga,2908788,53438,0 days 00:24:30,0 days 05:18:30,pg_13,TRUE,TRUE,2015-10-27 08:31:53+00:00,2023-04-02 18:47:36+00:00,2016,spring,2016-04-03,2016-06-26,sunday,17:00:00,['Action'],"['School', 'Super Power']",['Shounen'],['Bones'],"['Dentsu', 'Mainichi Broadcasting System', 'Movic', 'TOHO animation', 'Shueisha']",['Funimation'],"The appearance of ""quirks,"" newly discovered super powers, has been steadily increasing over the years, with 80 percent of humanity possessing various abilities from manipulation of elements to shapeshifting. This leaves the remainder of the world completely powerless, and Izuku Midoriya is one such individual.

Since he was a child, the ambitious middle schooler has wanted nothing more than to be a hero. Izuku's unfair fate leaves him admiring heroes and taking notes on them whenever he can. But it seems that his persistence has borne some fruit: Izuku meets the number one hero and his personal idol, All Might. All Might's quirk is a unique ability that can be inherited, and he has chosen Izuku to be his successor!

Enduring many months of grueling training, Izuku enrolls in UA High, a prestigious high school famous for its excellent hero training program, and this year's freshmen look especially promising. With his bizarre but talented classmates and the looming threat of a villainous organization, Izuku will soon learn what it really means to be a hero.

[Written by MAL Rewrite]","Mangaka Horikoushi Kouhei has noted that American superhero comics are the inspiration for the series, and has based character pages on logos for Marvel and DC comic characters.",https://cdn.myanimelist.net/images/anime/10/78745l.jpg,https://myanimelist.net/anime/31964/Boku_no_Hero_Academia,https://www.youtube.com/watch?v=D5fYOnwYkj4,My Hero Academia,僕のヒーローアカデミア,[]
223,Dragon Ball,tv,7.96,645581,finished_airing,153,1986-02-26,1989-04-12,manga,998144,15154,0 days 00:24:40,2 days 14:54:00,pg_13,TRUE,TRUE,2005-11-12 07:34:44+00:00,2023-04-25 01:18:13+00:00,1986,winter,1986-02-26,1989-04-12,wednesday,19:00:00,"['Action', 'Adventure', 'Comedy', 'Fantasy']","['Martial Arts', 'Super Power']",['Shounen'],['Toei Animation'],['Fuji TV'],"['Funimation', 'Harmony Gold']","Gokuu Son is a young boy who lives in the woods all alone—that is, until a girl named Bulma runs into him in her search for a set of magical objects called the ""Dragon Balls."" Since the artifacts are said to grant one wish to whoever collects all seven, Bulma hopes to gather them and wish for a perfect boyfriend. Gokuu happens to be in possession of a dragon ball, but unfortunately for Bulma, he refuses to part ways with it, so she makes him a deal: he can tag along on her journey if he lets her borrow the dragon ball's power. With that, the two set off on the journey of a lifetime.

They don't go on the journey alone. On the way, they meet the old Muten-Roshi and wannabe disciple Kuririn, with whom Gokuu trains to become a stronger martial artist for the upcoming World Martial Arts Tournament. However, it's not all fun and games; the ability to make any wish come true is a powerful one, and there are others who would do much worse than just wishing for a boyfriend. To stop those who would try to abuse the legendary power, they train to become stronger fighters, using their newfound strength to help the people around them along the way.

[Written by MAL Rewrite]",Adapts the first 194 chapters of Akira Toriyama’s Dragon Ball manga.,https://cdn.myanimelist.net/images/anime/1887/92364l.jpg,https://myanimelist.net/anime/223/Dragon_Ball,https://www.youtube.com/watch?v=fg_fP7cRJXg,Dragon Ball,ドラゴンボール,"['Dragonball', 'DB']"
34096,Gintama.,tv,8.98,139742,finished_airing,12,2017-01-09,2017-03-27,manga,300977,2660,0 days 00:24:00,0 days 04:48:00,pg_13,TRUE,TRUE,2016-09-21 07:58:22+00:00,2023-04-02 18:14:16+00:00,2017,winter,2017-01-09,2017-03-27,monday,01:35:00,"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",['Shounen'],['Bandai Namco Pictures'],"['TV Tokyo', 'Aniplex', 'Dentsu', 'Shueisha']",[],"After joining the resistance against the bakufu, Gintoki and the gang are in hiding, along with Katsura and his Joui rebels. The Yorozuya is soon approached by Nobume Imai and two members of the Kiheitai, who explain that the Harusame pirates have turned against 7th Division Captain Kamui and their former ally Takasugi. The Kiheitai present Gintoki with a job: find Takasugi, who has been missing since his ship was ambushed in a Harusame raid. Nobume also makes a stunning revelation regarding the Tendoushuu, a secret organization pulling the strings of numerous factions, and their leader Utsuro, the shadowy figure with an uncanny resemblance to Gintoki's former teacher.

Hitching a ride on Sakamoto's space ship, the Yorozuya and Katsura set out for Rakuyou, Kagura's home planet, where the various factions have gathered and tensions are brewing. Long-held grudges, political infighting, and the Tendoushuu's sinister overarching plan finally culminate into a massive, decisive battle on Rakuyou.

[Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/3/83528l.jpg,https://myanimelist.net/anime/34096/Gintama,https://www.youtube.com/watch?v=LOdAAEJiebM,Gintama Season 5,銀魂。,['Gintama (2017)']
38408,Boku no Hero Academia 4th Season,tv,7.9,1032191,finished_airing,25,2019-10-12,2020-04-04,manga,1650739,8192,0 days 00:24:04,0 days 10:01:40,pg_13,TRUE,TRUE,2018-09-27 05:35:29+00:00,2022-10-03 14:18:59+00:00,2019,fall,2019-10-12,2020-04-04,saturday,17:30:00,['Action'],"['School', 'Super Power']",['Shounen'],['Bones'],"['Dentsu', 'Yomiuri Telecasting', 'Movic', 'Sony Music Entertainment', 'TOHO animation', 'Shueisha']",['Funimation'],"After successfully passing his Provisional Hero License exam, Izuku ""Deku"" Midoriya seeks out an extracurricular internship with a professional hero agency. At the recommendation of his mentor All Might, Midoriya lands a position under All Might's former sidekick, Sir Nighteye, now a famous hero in his own right.

As Midoriya's classmates further their own abilities through various internships, up-and-coming villain Kai Chisaki utilizes his terrifying powers to gather favor in the criminal underworld. Known by the moniker Overhaul, Chisaki's ambitions collide with the League of Villains and its leader, Tomura Shigaraki.

Through his work with Sir Nighteye, Midoriya discovers Chisaki's crime syndicate and the villain's hostile relationship with a mysterious young girl named Eri. Fearing for the child's safety, Midoriya and his upperclassman Mirio Toogata must work together to put an end to Chisaki's reign of terror.

[Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1412/107914l.jpg,https://myanimelist.net/anime/38408/Boku_no_Hero_Academia_4th_Season,https://www.youtube.com/watch?v=5VQwDC5jqzQ,My Hero Academia Season 4,僕のヒーローアカデミア,[]
29803,Overlord,tv,7.91,910293,finished_airing,13,2015-07-07,2015-09-29,light_novel,1525938,25407,0 days 00:24:17,0 days 05:15:41,r,TRUE,TRUE,2015-01-27 06:00:31+00:00,2023-01-06 09:14:42+00:00,2015,summer,2015-07-07,2015-09-29,tuesday,23:00:00,"['Action', 'Adventure', 'Fantasy']",['Isekai'],[],['Madhouse'],"['AT-X', 'Grooove', 'Hakuhodo DY Music & Pictures', 'Kadokawa']",['Funimation'],"The final hour of the popular virtual reality game Yggdrasil has come. However, Momonga, a powerful wizard and master of the dark guild Ainz Ooal Gown, decides to spend his last few moments in the game as the servers begin to shut down. To his surprise, despite the clock having struck midnight, Momonga is still fully conscious as his character and, moreover, the non-player characters appear to have developed personalities of their own!

Confronted with this abnormal situation, Momonga commands his loyal servants to help him investigate and take control of this new world, with the hopes of figuring out what has caused this development and if there may be others in the same predicament.

[Written by MAL Rewrite]",Overlord adapts light novel volumes 1 to 3.,https://cdn.myanimelist.net/images/anime/7/88019l.jpg,https://myanimelist.net/anime/29803/Overlord,https://www.youtube.com/watch?v=3jE9moHQePI,Overlord,オーバーロード,[]
35062,Mahoutsukai no Yome,tv,08.06,371572,finished_airing,24,2017-10-08,2018-03-25,manga,887707,11757,0 days 00:24:10,0 days 09:40:00,pg_13,TRUE,TRUE,2017-03-09 01:20:55+00:00,2023-04-08 18:27:58+00:00,2017,fall,2017-10-08,2018-03-25,sunday,01:30:00,"['Drama', 'Fantasy', 'Romance']",['Mythology'],['Shounen'],['Wit Studio'],"['Production I.G', 'Shochiku', 'flying DOG', 'Mag Garden']",['Funimation'],"Chise Hatori, a 15-year-old Japanese girl, was sold for five million pounds at an auction to a tall masked gentleman. Abandoned at a young age and ridiculed by her peers for her unconventional behavior, she was ready to give herself to any buyer if it meant having a place to go home to. In chains and on her way to an unknown fate, she hears whispers from robed men along her path, gossiping and complaining that such a buyer got his hands on a rare Sleigh Beggy.

Ignoring the murmurs, the mysterious man leads the girl to a study, where he reveals himself to be Elias Ainsworth—a magus. After a brief confrontation and a bit of teleportation magic, the two open their eyes to Elias' picturesque cottage in rural England. Greeted by fairies and surrounded by weird and wonderful beings upon her arrival, these events mark the beginning of Chise's story as the apprentice and supposed bride of the ancient magus.

[Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/3/88476l.jpg,https://myanimelist.net/anime/35062/Mahoutsukai_no_Yome,https://www.youtube.com/watch?v=3UsftPxFPwA,The Ancient Magus' Bride,魔法使いの嫁,"[""The Magician's Bride"", 'Mahoyome']"
25013,Akatsuki no Yona,tv,08.03,402222,finished_airing,24,2014-10-07,2015-03-24,manga,822797,15725,0 days 00:24:00,0 days 09:36:00,pg_13,TRUE,TRUE,2014-07-01 06:18:56+00:00,2023-04-17 11:36:37+00:00,2014,fall,2014-10-07,2015-03-24,tuesday,23:00:00,"['Action', 'Adventure', 'Fantasy', 'Romance']",[],['Shoujo'],['Pierrot'],"['VAP', 'Hakusensha', 'AT-X', 'Delfi Sound', 'Marvelous AQL', 'Tokyo MX', 'Age Global Networks', 'Docomo Anime Store', 'Top-Insight International']",['Funimation'],"The kingdom of Kouka is blessed with a beautiful princess whose childlike innocence charms all who come across her. Named Yona, she has grown up sheltered in the royal palace, shielded from any danger that may befall her. However, all good things must come to an end.

Yona's perfect world comes crashing down when a heinous act of treason threatens to erase all that she holds dear, including her birthright as the princess of Kouka. Left with no one to trust but her childhood friend and loyal bodyguard Son Hak, she is forced to flee the palace. Faced with the perils of surviving in the wild with a target on her back, Yona realizes that her kingdom is no longer the safe haven it once was.

Free from the shackles of naivety, Yona vows to do everything in her power to become strong enough to crush her enemies. With Hak by her side, she must piece together the remains of an ancient legend that might be the key to reclaiming her kingdom from those who conspired to steal it from her.

[Written by MAL Rewrite]","The voice cast of the anime adaptation includes voice actors from the drama CD adaptation of the manga, allowing them to reprise their old roles alongside new cast members.",https://cdn.myanimelist.net/images/anime/9/64225l.jpg,https://myanimelist.net/anime/25013/Akatsuki_no_Yona,https://www.youtube.com/watch?v=mbXTfrDueNw,Yona of the Dawn,暁のヨナ,['Yona: The girl standing in the blush of dawn']
14719,JoJo no Kimyou na Bouken (TV),tv,7.89,1026522,finished_airing,26,2012-10-06,2013-04-06,manga,1589584,36086,0 days 00:24:00,0 days 10:24:00,r,TRUE,TRUE,2012-07-05 06:49:13+00:00,2023-01-25 04:25:25+00:00,2012,fall,2012-10-06,2013-04-06,saturday,00:30:00,"['Action', 'Adventure', 'Supernatural']",['Vampire'],['Shounen'],['David Production'],"['Yomiko Advertising', 'Warner Bros. Japan', 'Kamikaze Douga', 'KlockWorx', 'Shueisha']","['VIZ Media', 'Warner Bros. Pictures']","The year is 1868; English nobleman George Joestar and his son Jonathan become indebted to Dario Brando after being rescued from a carriage incident. What the Joestars don't realize, however, is that Dario had no intention of helping them; he believed they were dead and was trying to ransack their belongings. After Dario's death 12 years later, George—hoping to repay his debt—adopts his son, Dio. 

While he publicly fawns over his new father, Dio secretly plans to steal the Joestar fortune. His first step is to create a divide between George and Jonathan. By constantly outdoing his foster brother, Dio firmly makes his place in the Joestar family. But when Dio pushes Jonathan too far, Jonathan defeats him in a brawl. 

Years later, the two appear to be close friends to the outside world. But trouble brews again when George falls ill, as Jonathan suspects that Dio is somehow behind the incident—and it appears he has more tricks up his sleeve.

[Written by MAL Rewrite]","JoJo no Kimyou na Bouken was announced on July 5, 2012 at a press conference celebrating the 25th anniversary Hirohiko Araki's long-running series. The anime is a full adaptation of the first two parts in the series, Phantom Blood and Sentou Chuuryuu (Battle Tendency). While the animation was produced by David Production, the opening theme animations were produced by the studio Kamikaze Douga (神風動画).",https://cdn.myanimelist.net/images/anime/3/40409l.jpg,https://myanimelist.net/anime/14719/JoJo_no_Kimyou_na_Bouken_TV,https://www.youtube.com/watch?v=PGVSViecHWE,JoJo's Bizarre Adventure (2012),ジョジョの奇妙な冒険,"['JoJo no Kimyou na Bouken (2012)', 'Battle Tendency', 'Phantom Blood', 'Sentou Chouryuu', ""JoJo's Bizarre Adventure The Animation""]"
6045,Kimi ni Todoke,tv,8.0,439135,finished_airing,25,2009-10-07,2010-03-31,manga,901233,13081,0 days 00:22:44,0 days 09:28:20,pg_13,TRUE,TRUE,2009-02-09 16:03:39+00:00,2022-12-20 07:17:25+00:00,2009,fall,2009-10-07,2010-03-31,wednesday,00:59:00,"['Drama', 'Romance']",['School'],['Shoujo'],['Production I.G'],"['VAP', 'Nippon Television Network', 'Shueisha']","['NIS America, Inc.']","Known for her semblance to the Sadako character of The Ring series, Sawako Kuronuma is given the nickname ""Sadako"" and misunderstood to be frightening and malicious like her fictional counterpart, despite having a timid and sweet nature. Longing to make friends and live a normal life, Sawako is naturally drawn to the cheerful and friendly Shouta Kazehaya, the most popular boy in her class. From their first meeting, Sawako has admired Kazehaya's ability to be the center of attention and aspires to be like him.

When Kazehaya organizes a test of courage for the entire class and encourages her to attend, Sawako sees this as an opportunity to get along with her classmates, starting with Ayane Yano and Chizuru Yoshida. Through each new encounter and emotion she experiences, Sawako believes that meeting Kazehaya has changed her for the better. Little does Sawako know, her presence has also changed Kazehaya.

[Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1502/124384l.jpg,https://myanimelist.net/anime/6045/Kimi_ni_Todoke,https://www.youtube.com/watch?v=_gJR6gfRYEQ,Kimi ni Todoke: From Me to You,君に届け,['Reaching You']
46569,Jigokuraku,tv,8.16,243880,finished_airing,13,2023-04-01,2023-07-01,manga,537088,5950,0 days 00:24:25,0 days 05:17:25,r,TRUE,TRUE,2021-01-21 15:56:41+00:00,2023-07-03 03:53:34+00:00,2023,spring,2023-04-01,2023-07-01,saturday,23:00:00,"['Action', 'Adventure', 'Fantasy']","['Gore', 'Historical']",['Shounen'],['MAPPA'],['Twin Engine'],[],"Sentenced to death, ninja Gabimaru the Hollow finds himself apathetic. After leading a blood-soaked life, Gabimaru believes he deserves to die. However, every attempt to execute him inexplicably fails. Finally, Sagiri Yamada Asaemon, a fledgling member of a famed executioner clan, is asked to take Gabimaru's life; yet Sagiri makes no move to kill him as requested.

Insisting that Gabimaru will not die because of his love for his wife, Sagiri instead offers him the chance to obtain a full pardon for his crimes. If he can travel to the island of Shinsekyo and obtain the Elixir of Life—which supposedly grants immortality—and bring it back for the shogun, then his freedom will be assured.

But of the many who have traveled to Shinsekyo in search of the mythical Elixir, not a single person has returned sound of mind, if at all. Though unaware of the numerous dangers ahead, Gabimaru decides to accept the offer—alongside ten other death row convicts—in hope that he and his wife may finally live in peace.

[Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1075/131925l.jpg,https://myanimelist.net/anime/46569/Jigokuraku,https://www.youtube.com/watch?v=1JLeeulO8AU,Hell's Paradise,地獄楽,"['Paradition', 'Heavenhell']"
467,Koukaku Kidoutai: Stand Alone Complex,tv,8.42,161111,finished_airing,26,2002-10-01,2003-10-01,manga,387190,8458,0 days 00:25:00,0 days 10:50:00,r,TRUE,TRUE,2005-12-31 04:37:05+00:00,2023-01-24 01:05:19+00:00,2002,fall,2002-10-01,2003-10-01,,,"['Action', 'Award Winning', 'Sci-Fi']","['Adult Cast', 'Detective', 'Mecha', 'Military']",['Seinen'],['Production I.G'],"['Bandai Visual', 'Dentsu', 'Victor Entertainment', 'Animax', 'Kodansha', 'Trilogy Future Studio', 'Tokuma Shoten', 'Nippon Television Network']","['Bandai Entertainment', 'Manga Entertainment']","In the not so distant future, mankind has advanced to a state where complete body transplants from flesh to machine is possible. This allows for great increases in both physical and cybernetic prowess and blurring the lines between the two worlds. However, criminals can also make full use of such technology, leading to new and sometimes, very dangerous crimes. In response to such innovative new methods, the Japanese Government has established Section 9, an independently operating police unit which deals with such highly sensitive crimes.

Led by Daisuke Aramaki and Motoko Kusanagi, Section 9 deals with such crimes over the entire social spectrum, usually with success. However, when faced with a new A level hacker nicknamed ""The Laughing Man,"" the team is thrown into a dangerous cat and mouse game, following the hacker's trail as it leaves its mark on Japan.

[Written by MAL Rewrite]",Winner of the Excellence Award on the 6th Japan Media Arts Festival.,https://cdn.myanimelist.net/images/anime/11/50857l.jpg,https://myanimelist.net/anime/467/Koukaku_Kidoutai__Stand_Alone_Complex,https://www.youtube.com/watch?v=SY6PNTzQb1A,Ghost in the Shell: Stand Alone Complex,攻殻機動隊 STAND ALONE COMPLEX,"['Ghost in the Shell SAC', 'Ghost in the Shell: Stand Alone Complex']"
35968,Wotaku ni Koi wa Muzukashii,tv,7.94,500969,finished_airing,11,2018-04-13,2018-06-22,web_manga,938778,11232,0 days 00:22:50,0 days 04:11:10,pg_13,TRUE,TRUE,2017-07-20 10:33:24+00:00,2022-05-13 19:42:09+00:00,2018,spring,2018-04-13,2018-06-22,friday,00:55:00,['Romance'],"['Adult Cast', 'Otaku Culture', 'Workplace']",[],['A-1 Pictures'],"['Aniplex', 'Dentsu', 'Fuji TV', 'Half H.P Studio', 'Ichijinsha', 'Kanetsu Investment', 'Christmas Holly']",[],"Having slept through all four of her alarms, the energetic Narumi Momose finds herself running late for her first day of work at a new office. As she races to catch her train, she makes a promise to herself that none of her coworkers will find out about her dark secret: that she is an otaku and a fujoshi. Her plan goes instantly awry, though, when she runs into Hirotaka Nifuji, an old friend from middle school. Although she tries to keep her secret by inviting him out for drinks after work, her cover is blown when he casually asks her whether or not she will be attending the upcoming Summer Comiket. Luckily for her, the only witnesses—Hanako Koyanagi and Tarou Kabakura—are otaku as well.
            
Later that night, the pair go out for drinks so that they can catch up after all the years apart. After Narumi complains about her previous boyfriend breaking up with her because he refused to date a fujoshi, Hirotaka suggests that she try dating a fellow otaku, specifically himself. He makes a solemn promise to always be there for her, to support her, and to help her farm for rare drops in Monster Hunter. Blown away by the proposal, Narumi agrees immediately. Thus the two otaku start dating, and their adorably awkward romance begins.

[Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1864/93518l.jpg,https://myanimelist.net/anime/35968/Wotaku_ni_Koi_wa_Muzukashii,https://www.youtube.com/watch?v=MpZiUDVciKc,Wotakoi: Love is Hard for Otaku,ヲタクに恋は難しい,"[""It's Difficult to Love an Otaku""]"
7785,Yojouhan Shinwa Taikei,tv,8.56,139954,finished_airing,11,2010-04-23,2010-07-02,novel,433462,17776,0 days 00:22:53,0 days 04:11:43,r,TRUE,TRUE,2009-12-30 01:35:28+00:00,2023-04-02 18:32:34+00:00,2010,spring,2010-04-23,2010-07-02,friday,00:45:00,"['Award Winning', 'Comedy', 'Mystery', 'Romance']","['Psychological', 'Time Travel']",[],['Madhouse'],"['Dentsu', 'Kadokawa Shoten', 'Fuji TV', 'Toho', 'Asmik Ace', 'Tohokushinsha Film Corporation', 'Sony Music Entertainment', 'Fujipacific Music']",['Funimation'],"One autumn evening at a mysterious ramen stand behind the Shimogamo Shrine, a lonely third-year college student bumps into a man with an eggplant-shaped head who calls himself a god of matrimony. Meeting this man causes the student to reflect upon his past two years at college—two years bitterly spent trying to break up couples on campus with his only friend Ozu, a ghoulish-looking man seemingly set on making his life as miserable as possible. Resolving to make the most out of the rest of his college life, the student attempts to ask out the unsociable but kind-hearted underclassman Akashi, yet fails to follow through, prompting him to regret not living out his college life differently. As soon as this thought passes through his head, however, he is hurtled through time and space to the beginning of his years at college and given another chance to live his life.

Surreal, artistic, and mind-bending, Yojouhan Shinwa Taikei chronicles the misadventures of a young man on a journey to make friends, find love, and experience the rose-colored campus life he always dreamed of.

[Written by MAL Rewrite]","Based on the novel by Tomihiko Morimi, published in December 2004. Yojouhan Shinwa Taikei won the grand prize for the animation category in the Japan Media Arts Festival on December 8, 2010.",https://cdn.myanimelist.net/images/anime/1633/123689l.jpg,https://myanimelist.net/anime/7785/Yojouhan_Shinwa_Taikei,https://www.youtube.com/watch?v=hzvU8t3TRio,The Tatami Galaxy,四畳半神話大系,"['Yojo-Han Shinwa Taikei', 'Yojou-Han Shinwa Taikei', 'Yojohan Shinwa Taikei']"
36296,Hinamatsuri (TV),tv,8.14,242950,finished_airing,12,2018-04-06,2018-06-22,manga,492348,4318,0 days 00:23:40,0 days 04:44:00,pg_13,TRUE,TRUE,2017-09-12 15:56:28+00:00,2023-01-27 14:33:44+00:00,2018,spring,2018-04-06,2018-06-22,friday,21:00:00,"['Comedy', 'Supernatural']","['Childcare', 'Organized Crime']",['Seinen'],['feel.'],"['AT-X', 'Magic Capsule', 'Nippon Columbia', 'Kadokawa Media House', 'NTT Plala', 'Kadokawa', 'Akatsuki']",['Funimation'],"While reveling in the successful clinching of a prized vase for his collection, Yoshifumi Nitta, a yakuza member, is rudely interrupted when a large, peculiar capsule suddenly materializes and falls on his head. He opens the capsule to reveal a young, blue-haired girl, who doesn't divulge anything about herself but her name—Hina—and the fact that she possesses immense powers. As if things couldn't get any worse, she loses control and unleashes an explosion if her powers remain unused. Faced with no other choice, Nitta finds himself becoming her caregiver. 

To let her use her powers freely, Nitta asks Hina to help out with a construction deal, which goes smoothly. But while this is happening, a rival yakuza group covertly attacks his boss. To Nitta's shock, his colleagues later pin the blame on him! Tasked with attacking the rival group in retaliation, Nitta steels himself and arrives at their hideout. But suddenly, Hina unexpectedly steps in and helps him wipe out the entire group. As it turns out, Hina might just become a valuable asset to Nitta and his yakuza business, provided she does not use her powers on him first! And so the strange life of this unusual duo begins.

[Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1580/93526l.jpg,https://myanimelist.net/anime/36296/Hinamatsuri_TV,https://www.youtube.com/watch?v=1oTxGJcx04Q,Hinamatsuri,ヒナまつり,['Hina Festival']
50709,Lycoris Recoil,tv,8.19,207038,finished_airing,13,2022-07-02,2022-09-24,original,436704,7514,0 days 00:24:02,0 days 05:12:26,pg_13,TRUE,TRUE,2021-12-31 15:48:57+00:00,2023-02-11 13:41:45+00:00,2022,summer,2022-07-02,2022-09-24,saturday,23:30:00,['Action'],[],[],['A-1 Pictures'],"['Aniplex', 'BS11', 'ABC Animation']",['Aniplex of America'],"The number of terrorist acts in Japan has never been lower, thanks to the efforts of a syndicate called Direct Attack (DA). The organization raises orphaned girls as killers to carry out assassinations under their ""Lycoris"" program. Takina Inoue is an exceptional Lycoris with a strong sense of purpose and a penchant for perfection. Unfortunately, a hostage situation tests her patience, and the resulting act of insubordination leads to her transfer out of DA. Not thrilled about losing the only place she belonged to, she reluctantly arrives at her new base of operations—LycoReco, a cafe in disguise.

Takina's new partner, however, turns out to be quite different from what she imagined. Despite being the famed Lycoris prodigy, Chisato Nishikigi appears almost unconcerned with her duties. She drags Takina along on all kinds of odd jobs under the simple explanation of helping people in need. Takina is even more puzzled when Chisato takes down a group of armed assailants without killing any of them. Feeling like a fish out of water, Takina itches to get reinstated into DA—but Chisato is determined to prove to her that there is more to a life than just taking them.

[Written by MAL Rewrite]
","Lycoris Recoil was released on Blu-ray and DVD in Japan from September 21, 2022 to February 22, 2023.",https://cdn.myanimelist.net/images/anime/1392/124401l.jpg,https://myanimelist.net/anime/50709/Lycoris_Recoil,https://www.youtube.com/watch?v=F5DMjhg3A6c,Lycoris Recoil,リコリス・リコイル,['LycoReco']
19647,Hajime no Ippo: Rising,tv,8.6,134850,finished_airing,25,2013-10-06,2014-03-30,manga,245049,1215,0 days 00:22:00,0 days 09:10:00,pg_13,TRUE,TRUE,2013-07-23 23:37:42+00:00,2023-01-10 14:52:49+00:00,2013,fall,2013-10-06,2014-03-30,sunday,01:35:00,['Sports'],['Combat Sports'],['Shounen'],"['Madhouse', 'MAPPA']","['VAP', 'Kodansha', 'Nippon Television Network']",[],"Japanese Featherweight Champion Makunouchi Ippo has defended his title belt once more with the help of his devastating signature move: the Dempsey Roll. However, new challengers are rising up left and right, claiming to have an answer for the move responsible for crushing his opponents. Will Ippo be able to step up to the challenge, or will the weight of his pride destroy him before he finds out just what it means to be strong? Meanwhile, fellow Kamogawa Gym mate Aoki Masaru is just a hop, skip, and a Frog Punch away from claiming his own belt, ready to take on the Japanese Lightweight Champion!

Hajime no Ippo: Rising continues Ippo's quest to become stronger, featuring the same cast of loveable dimwits from Kamogawa Gym, as they put their bodies and hearts on the line to make their way in the harsh world of professional boxing. With a will of iron, Ippo steps into the ring once again.

[Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/6/56147l.jpg,https://myanimelist.net/anime/19647/Hajime_no_Ippo__Rising,,Hajime No Ippo: The Fighting!,はじめの一歩 Rising,"['Fighting Spirit: Rising', 'Hajime no Ippo 3']"
